Idade,Atrito,Viagens de negócios,Taxa Diária,Departamento,Distância de casa,Educação,Campo de Educação,Contagem de funcionários,Número do funcionário,Satisfação Ambiental,Gênero,Taxa horária,Envolvimento no Trabalho,Nível do trabalho,Função do Trabalho,Satisfação no Trabalho,Estado civil,Renda Mensal,Taxa Mensal,NumCompaniesWorked,Maiores de 18 anos,Ao longo do tempo,PorcentagemSalárioCaminhada,Classificação de desempenho,RelacionamentoSatisfação,Horas Padrão,Nível de opção de estoque,Total de anos de trabalho,Tempos de treinamentoÚltimo ano,WorkLifeBalance,AnosNaEmpresa,Anos na função atual,AnosDesdeÚltimaPromoção,AnosComCurrManager
35,Não,Viajar_Raramente,528,Recursos Humanos,8,4,Grau Técnico,1,1164,3,Macho,100,3,1,Recursos Humanos,3,Solteiro,4323,7108,1,S,Não,17,3,2,80,0,6,2,1,5,4,1,4
29,Sim,Viajar_Raramente,408,Vendas,23,1,Ciências da Vida,1,1165,4,Fêmea,45,2,3,Executivo de vendas,1,Casado,7336,11162,1,S,Não,13,3,1,80,1,11,3,1,11,8,3,10
40,Não,Viajar_Frequentemente,593,Pesquisa e Desenvolvimento,9,4,Médico,1,1166,2,Fêmea,88,3,3,Diretor de Pesquisa,3,Solteiro,13499,13782,9,S,Não,17,3,3,80,0,20,3,2,18,7,2,13
42,Sim,Viajar_Frequentemente,481,Vendas,12,3,Ciências da Vida,1,1167,3,Macho,44,3,4,Executivo de vendas,1,Solteiro,13758,2447,0,S,Sim,12,3,2,80,0,22,2,2,21,9,13,14
42,Não,Viajar_Raramente,647,Vendas,4,4,Marketing,1,1171,2,Macho,45,3,2,Executivo de vendas,1,Solteiro,5155,2253,7,S,Não,13,3,4,80,0,9,3,4,6,4,1,5
35,Não,Viajar_Raramente,982,Pesquisa e Desenvolvimento,1,4,Médico,1,1172,4,Macho,58,2,1,Técnico de Laboratório,3,Casado,2258,16340,6,S,Não,12,3,2,80,1,10,2,3,8,0,1,7
24,Não,Viajar_Raramente,477,Pesquisa e Desenvolvimento,24,3,Médico,1,1173,4,Macho,49,3,1,Técnico de Laboratório,2,Solteiro,3597,6409,8,S,Não,22,4,4,80,0,6,2,3,4,3,1,2
28,Sim,Viajar_Raramente,1485,Pesquisa e Desenvolvimento,12,1,Ciências da Vida,1,1175,3,Fêmea,79,3,1,Técnico de Laboratório,4,Casado,2515,22955,1,S,Sim,11,3,4,80,0,1,4,2,1,1,0,0
26,Não,Viajar_Raramente,1384,Pesquisa e Desenvolvimento,3,4,Médico,1,1177,1,Macho,82,4,1,Técnico de Laboratório,4,Casado,4420,13421,1,S,Não,22,4,2,80,1,8,2,3,8,7,0,7
30,Não,Viajar_Raramente,852,Vendas,10,3,Marketing,1,1179,3,Macho,72,2,2,Executivo de vendas,3,Casado,6578,2706,1,S,Não,18,3,1,80,1,10,3,3,10,3,1,4
40,Não,Viajar_Frequentemente,902,Pesquisa e Desenvolvimento,26,2,Médico,1,1180,3,Fêmea,92,2,2,Cientista Pesquisador,4,Casado,4422,21203,3,S,Sim,13,3,4,80,1,16,3,1,1,1,0,0
35,Não,Viajar_Raramente,819,Pesquisa e Desenvolvimento,2,3,Ciências da Vida,1,1182,3,Macho,44,2,3,Diretor de Manufatura,2,Divorciado,10274,19588,2,S,Não,18,3,2,80,1,15,2,4,7,7,6,4
34,Não,Viajar_Frequentemente,669,Pesquisa e Desenvolvimento,1,3,Médico,1,1184,4,Macho,97,2,2,Representante de saúde,1,Solteiro,5343,25755,0,S,Não,20,4,3,80,0,14,3,3,13,9,4,9
35,Não,Viajar_Frequentemente,636,Pesquisa e Desenvolvimento,4,4,Outro,1,1185,4,Macho,47,2,1,Técnico de Laboratório,4,Casado,2376,26537,1,S,Não,13,3,2,80,1,2,2,4,2,2,2,2
43,Sim,Viajar_Raramente,1372,Vendas,9,3,Marketing,1,1188,1,Fêmea,85,1,2,Executivo de vendas,3,Solteiro,5346,9489,8,S,Não,13,3,2,80,0,7,2,2,4,3,1,3
32,Não,Não viagem,862,Vendas,2,1,Ciências da Vida,1,1190,3,Fêmea,76,3,1,Representante de vendas,1,Divorciado,2827,14947,1,S,Não,12,3,3,80,3,1,3,3,1,0,0,0
56,Não,Viajar_Raramente,718,Pesquisa e Desenvolvimento,4,4,Grau Técnico,1,1191,4,Fêmea,92,3,5,Gerente,1,Divorciado,19943,18575,4,S,Não,13,3,4,80,1,28,2,3,5,2,4,2
29,Não,Viajar_Raramente,1401,Pesquisa e Desenvolvimento,6,1,Médico,1,1192,2,Fêmea,54,3,1,Técnico de Laboratório,4,Casado,3131,26342,1,S,Não,13,3,1,80,1,10,5,3,10,8,0,8
19,Não,Viajar_Raramente,645,Pesquisa e Desenvolvimento,9,2,Ciências da Vida,1,1193,3,Macho,54,3,1,Cientista Pesquisador,1,Solteiro,2552,7172,1,S,Não,25,4,3,80,0,1,4,3,1,1,0,0
45,Não,Viajar_Raramente,1457,Pesquisa e Desenvolvimento,7,3,Médico,1,1195,1,Fêmea,83,3,1,Cientista Pesquisador,3,Casado,4477,20100,4,S,Sim,19,3,3,80,1,7,2,2,3,2,0,2
37,Não,Viajar_Raramente,977,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1196,4,Fêmea,56,2,2,Diretor de Manufatura,4,Casado,6474,9961,1,S,Não,13,3,2,80,1,14,2,2,14,8,3,11
20,Não,Viajar_Raramente,805,Pesquisa e Desenvolvimento,3,3,Ciências da Vida,1,1198,1,Macho,87,2,1,Técnico de Laboratório,3,Solteiro,3033,12828,1,S,Não,12,3,1,80,0,2,2,2,2,2,1,2
44,Sim,Viajar_Raramente,1097,Pesquisa e Desenvolvimento,10,4,Ciências da Vida,1,1200,3,Macho,96,3,1,Cientista Pesquisador,3,Solteiro,2936,10826,1,S,Sim,11,3,3,80,0,6,4,3,6,4,0,2
53,Não,Viajar_Raramente,1223,Pesquisa e Desenvolvimento,7,2,Médico,1,1201,4,Fêmea,50,3,5,Gerente,3,Divorciado,18606,18640,3,S,Não,18,3,2,80,1,26,6,3,7,7,4,7
29,Não,Viajar_Raramente,942,Pesquisa e Desenvolvimento,15,1,Ciências da Vida,1,1202,2,Fêmea,69,1,1,Cientista Pesquisador,4,Casado,2168,26933,0,S,Sim,18,3,1,80,1,6,2,2,5,4,1,3
22,Sim,Viajar_Frequentemente,1256,Pesquisa e Desenvolvimento,3,4,Ciências da Vida,1,1203,3,Macho,48,2,1,Cientista Pesquisador,4,Casado,2853,4223,0,S,Sim,11,3,2,80,1,1,5,3,0,0,0,0
46,Não,Viajar_Raramente,1402,Vendas,2,3,Marketing,1,1204,3,Fêmea,69,3,4,Gerente,1,Casado,17048,24097,8,S,Não,23,4,1,80,0,28,2,3,26,15,15,9
44,Não,Não viagem,111,Pesquisa e Desenvolvimento,17,3,Ciências da Vida,1,1206,4,Macho,74,1,1,Cientista Pesquisador,3,Solteiro,2290,4279,2,S,Não,13,3,4,80,0,6,3,3,0,0,0,0
33,Não,Viajar_Raramente,147,Recursos Humanos,2,3,Recursos Humanos,1,1207,2,Macho,99,3,1,Recursos Humanos,3,Casado,3600,8429,1,S,Não,13,3,4,80,1,5,2,3,5,4,1,4
41,Sim,Não viagem,906,Pesquisa e Desenvolvimento,5,2,Ciências da Vida,1,1210,1,Macho,95,2,1,Cientista Pesquisador,1,Divorciado,2107,20293,6,S,Não,17,3,1,80,1,5,2,1,1,0,0,0
30,Não,Viajar_Raramente,1329,Vendas,29,4,Ciências da Vida,1,1211,3,Macho,61,3,2,Executivo de vendas,1,Divorciado,4115,13192,8,S,Não,19,3,3,80,3,8,3,3,4,3,0,3
40,Não,Viajar_Frequentemente,1184,Vendas,2,4,Médico,1,1212,2,Macho,62,3,2,Executivo de vendas,2,Casado,4327,25440,5,S,Não,12,3,4,80,3,5,2,3,0,0,0,0
50,Não,Viajar_Frequentemente,1421,Pesquisa e Desenvolvimento,2,3,Médico,1,1215,4,Fêmea,30,3,4,Gerente,1,Casado,17856,9490,2,S,Não,22,4,3,80,1,32,3,3,2,2,2,2
28,Não,Viajar_Raramente,1179,Pesquisa e Desenvolvimento,19,4,Médico,1,1216,4,Macho,78,2,1,Técnico de Laboratório,1,Casado,3196,12449,1,S,Não,12,3,3,80,3,6,2,3,6,5,3,3
46,Não,Viajar_Raramente,1450,Pesquisa e Desenvolvimento,15,2,Ciências da Vida,1,1217,4,Macho,52,3,5,Diretor de Pesquisa,2,Casado,19081,10849,5,S,Não,11,3,1,80,1,25,2,3,4,2,0,3
35,Não,Viajar_Raramente,1361,Vendas,17,4,Ciências da Vida,1,1218,3,Macho,94,3,2,Executivo de vendas,1,Casado,8966,21026,3,S,Sim,15,3,4,80,3,15,2,3,7,7,1,7
24,Sim,Viajar_Raramente,984,Pesquisa e Desenvolvimento,17,2,Ciências da Vida,1,1219,4,Fêmea,97,3,1,Técnico de Laboratório,2,Casado,2210,3372,1,S,Não,13,3,1,80,1,1,3,1,1,0,0,0
33,Não,Viajar_Frequentemente,1146,Vendas,25,3,Médico,1,1220,2,Fêmea,82,3,2,Executivo de vendas,3,Casado,4539,4905,1,S,Não,12,3,1,80,1,10,3,2,10,7,0,1
36,Não,Viajar_Raramente,917,Pesquisa e Desenvolvimento,6,4,Ciências da Vida,1,1221,3,Macho,60,1,1,Técnico de Laboratório,3,Divorciado,2741,6865,1,S,Não,14,3,3,80,1,7,4,3,7,7,1,7
30,Não,Viajar_Raramente,853,Pesquisa e Desenvolvimento,7,4,Ciências da Vida,1,1224,3,Macho,49,3,2,Técnico de Laboratório,3,Divorciado,3491,11309,1,S,Não,13,3,1,80,3,10,4,2,10,7,8,9
44,Não,Viajar_Raramente,200,Pesquisa e Desenvolvimento,29,4,Outro,1,1225,4,Macho,32,3,2,Cientista Pesquisador,4,Solteiro,4541,7744,1,S,Não,25,4,2,80,0,20,3,3,20,11,13,17
20,Não,Viajar_Raramente,654,Vendas,21,3,Marketing,1,1226,3,Macho,43,4,1,Representante de vendas,4,Solteiro,2678,5050,1,S,Não,17,3,4,80,0,2,2,3,2,1,2,2
46,Não,Viajar_Raramente,150,Pesquisa e Desenvolvimento,2,4,Grau Técnico,1,1228,4,Macho,60,3,2,Diretor de Manufatura,4,Divorciado,7379,17433,2,S,Não,11,3,3,80,1,12,3,2,6,3,1,4
42,Não,Não viagem,179,Recursos Humanos,2,5,Médico,1,1231,4,Macho,79,4,2,Recursos Humanos,1,Casado,6272,12858,7,S,Não,16,3,1,80,1,10,3,4,4,3,0,3
60,Não,Viajar_Raramente,696,Vendas,7,4,Marketing,1,1233,2,Macho,52,4,2,Executivo de vendas,4,Divorciado,5220,10893,0,S,Sim,18,3,2,80,1,12,3,3,11,7,1,9
32,Não,Viajar_Frequentemente,116,Pesquisa e Desenvolvimento,13,3,Outro,1,1234,3,Fêmea,77,2,1,Técnico de Laboratório,2,Casado,2743,7331,1,S,Não,20,4,3,80,1,2,2,3,2,2,2,2
32,Não,Viajar_Frequentemente,1316,Pesquisa e Desenvolvimento,2,2,Ciências da Vida,1,1235,4,Fêmea,38,3,2,Cientista Pesquisador,3,Solteiro,4998,2338,4,S,Sim,14,3,4,80,0,10,2,3,8,7,0,7
36,Não,Viajar_Raramente,363,Pesquisa e Desenvolvimento,1,3,Grau Técnico,1,1237,3,Fêmea,77,1,3,Diretor de Manufatura,1,Divorciado,10252,4235,2,S,Sim,21,4,3,80,1,17,2,3,7,7,7,7
33,Não,Viajar_Raramente,117,Pesquisa e Desenvolvimento,9,3,Médico,1,1238,1,Macho,60,3,1,Cientista Pesquisador,4,Casado,2781,6311,0,S,Não,13,3,2,80,1,15,5,3,14,10,4,10
40,Não,Viajar_Raramente,107,Vendas,10,3,Grau Técnico,1,1239,2,Fêmea,84,2,2,Executivo de vendas,2,Divorciado,6852,11591,7,S,Não,12,3,2,80,1,7,2,4,5,1,1,3
25,Não,Viajar_Raramente,1356,Vendas,10,4,Ciências da Vida,1,1240,3,Macho,57,3,2,Executivo de vendas,4,Solteiro,4950,20623,0,S,Não,14,3,2,80,0,5,4,3,4,3,1,1
30,Não,Viajar_Raramente,1465,Pesquisa e Desenvolvimento,1,3,Médico,1,1241,4,Macho,63,3,1,Cientista Pesquisador,2,Casado,3579,9369,0,S,Sim,21,4,1,80,1,12,2,3,11,9,5,7
42,Não,Viajar_Frequentemente,458,Pesquisa e Desenvolvimento,26,5,Médico,1,1242,1,Fêmea,60,3,3,Diretor de Pesquisa,1,Casado,13191,23281,3,S,Sim,17,3,3,80,0,20,6,3,1,0,0,0
35,Não,Não viagem,1212,Vendas,8,2,Marketing,1,1243,3,Fêmea,78,2,3,Executivo de vendas,4,Casado,10377,13755,4,S,Sim,11,3,2,80,1,16,6,2,13,2,4,12
27,Não,Viajar_Raramente,1103,Pesquisa e Desenvolvimento,14,3,Ciências da Vida,1,1244,1,Macho,42,3,1,Cientista Pesquisador,1,Casado,2235,14377,1,S,Sim,14,3,4,80,2,9,3,2,9,7,6,8
54,Não,Viajar_Frequentemente,966,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,1245,4,Fêmea,53,3,3,Diretor de Manufatura,3,Divorciado,10502,9659,7,S,Não,17,3,1,80,1,33,2,1,5,4,1,4
44,Não,Viajar_Raramente,1117,Pesquisa e Desenvolvimento,2,1,Ciências da Vida,1,1246,1,Fêmea,72,4,1,Cientista Pesquisador,4,Casado,2011,19982,1,S,Não,13,3,4,80,1,10,5,3,10,5,7,7
19,Sim,Não viagem,504,Pesquisa e Desenvolvimento,10,3,Médico,1,1248,1,Fêmea,96,2,1,Cientista Pesquisador,2,Solteiro,1859,6148,1,S,Sim,25,4,2,80,0,1,2,4,1,1,0,0
29,Não,Viajar_Raramente,1010,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1249,1,Fêmea,97,3,1,Cientista Pesquisador,4,Divorciado,3760,5598,1,S,Não,15,3,1,80,3,3,5,3,3,2,1,2
54,Não,Viajar_Raramente,685,Pesquisa e Desenvolvimento,3,3,Ciências da Vida,1,1250,4,Macho,85,3,4,Diretor de Pesquisa,4,Casado,17779,23474,3,S,Não,14,3,1,80,0,36,2,3,10,9,0,9
31,Não,Viajar_Raramente,1332,Pesquisa e Desenvolvimento,11,2,Médico,1,1251,3,Macho,80,3,2,Representante de saúde,1,Casado,6833,17089,1,S,Sim,12,3,4,80,0,6,2,2,6,5,0,1
31,Não,Viajar_Raramente,1062,Pesquisa e Desenvolvimento,24,3,Médico,1,1252,3,Fêmea,96,2,2,Representante de saúde,1,Solteiro,6812,17198,1,S,Não,19,3,2,80,0,10,2,3,10,9,1,8
59,Não,Viajar_Raramente,326,Vendas,3,3,Ciências da Vida,1,1254,3,Fêmea,48,2,2,Executivo de vendas,4,Solteiro,5171,16490,5,S,Não,17,3,4,80,0,13,2,3,6,1,0,5
43,Não,Viajar_Raramente,920,Pesquisa e Desenvolvimento,3,3,Ciências da Vida,1,1255,3,Macho,96,1,5,Diretor de Pesquisa,4,Casado,19740,18625,3,S,Não,14,3,2,80,1,25,2,3,8,7,0,7
49,Não,Viajar_Raramente,1098,Pesquisa e Desenvolvimento,4,2,Médico,1,1256,1,Macho,85,2,5,Gerente,3,Casado,18711,12124,2,S,Não,13,3,3,80,1,23,2,4,1,0,0,0
36,Não,Viajar_Frequentemente,469,Pesquisa e Desenvolvimento,3,3,Grau Técnico,1,1257,3,Macho,46,3,1,Cientista Pesquisador,2,Casado,3692,9256,1,S,Não,12,3,3,80,0,12,2,2,11,10,0,7
48,Não,Viajar_Raramente,969,Pesquisa e Desenvolvimento,2,2,Grau Técnico,1,1258,4,Macho,76,4,1,Técnico de Laboratório,2,Solteiro,2559,16620,5,S,Não,11,3,3,80,0,7,4,2,1,0,0,0
27,Não,Viajar_Raramente,1167,Pesquisa e Desenvolvimento,4,2,Ciências da Vida,1,1259,1,Macho,76,3,1,Cientista Pesquisador,3,Divorciado,2517,3208,1,S,Não,11,3,2,80,3,5,2,3,5,3,0,3
29,Não,Viajar_Raramente,1329,Pesquisa e Desenvolvimento,7,3,Ciências da Vida,1,1260,3,Macho,82,3,2,Representante de saúde,4,Divorciado,6623,4204,1,S,Sim,11,3,2,80,2,6,2,3,6,0,1,0
48,Não,Viajar_Raramente,715,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1263,4,Macho,76,2,5,Diretor de Pesquisa,4,Solteiro,18265,8733,6,S,Não,12,3,3,80,0,25,3,4,1,0,0,0
29,Não,Viajar_Raramente,694,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1264,4,Fêmea,87,2,4,Diretor de Pesquisa,4,Divorciado,16124,3423,3,S,Não,14,3,2,80,2,9,2,2,7,7,1,7
34,Não,Viajar_Raramente,1320,Pesquisa e Desenvolvimento,20,3,Grau Técnico,1,1265,3,Fêmea,89,4,1,Cientista Pesquisador,3,Casado,2585,21643,0,S,Não,17,3,4,80,0,2,5,2,1,0,0,0
44,Não,Viajar_Raramente,1099,Vendas,5,3,Marketing,1,1267,2,Macho,88,3,5,Gerente,2,Casado,18213,8751,7,S,Não,11,3,3,80,1,26,5,3,22,9,3,10
33,Não,Viajar_Raramente,536,Vendas,10,5,Marketing,1,1268,4,Macho,82,4,3,Executivo de vendas,3,Divorciado,8380,21708,0,S,Sim,14,3,4,80,2,10,3,3,9,8,0,8
19,Não,Viajar_Raramente,265,Pesquisa e Desenvolvimento,25,3,Ciências da Vida,1,1269,2,Fêmea,57,4,1,Cientista Pesquisador,4,Solteiro,2994,21221,1,S,Sim,12,3,4,80,0,1,2,3,1,0,0,1
23,Não,Viajar_Raramente,373,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,1270,4,Macho,47,3,1,Cientista Pesquisador,3,Casado,1223,16901,1,S,Não,22,4,4,80,1,1,2,3,1,0,0,1
25,Sim,Viajar_Frequentemente,599,Vendas,24,1,Ciências da Vida,1,1273,3,Macho,73,1,1,Representante de vendas,4,Solteiro,1118,8040,1,S,Sim,14,3,4,80,0,1,4,3,1,0,1,0
26,Não,Viajar_Raramente,583,Pesquisa e Desenvolvimento,4,2,Ciências da Vida,1,1275,3,Macho,53,3,1,Cientista Pesquisador,4,Solteiro,2875,9973,1,S,Sim,20,4,2,80,0,8,2,2,8,5,2,2
45,Sim,Viajar_Raramente,1449,Vendas,2,3,Marketing,1,1277,1,Fêmea,94,1,5,Gerente,2,Solteiro,18824,2493,2,S,Sim,16,3,1,80,0,26,2,3,24,10,1,11
55,Não,Não viagem,177,Pesquisa e Desenvolvimento,8,1,Médico,1,1278,4,Macho,37,2,4,Representante de saúde,2,Divorciado,13577,25592,1,S,Sim,15,3,4,80,1,34,3,3,33,9,15,0
21,Sim,Viajar_Frequentemente,251,Pesquisa e Desenvolvimento,10,2,Ciências da Vida,1,1279,1,Fêmea,45,2,1,Técnico de Laboratório,3,Solteiro,2625,25308,1,S,Não,20,4,3,80,0,2,2,1,2,2,2,2
46,Não,Viajar_Raramente,168,Vendas,4,2,Marketing,1,1280,4,Fêmea,33,2,5,Gerente,2,Casado,18789,9946,2,S,Não,14,3,3,80,1,26,2,3,11,4,0,8
34,Não,Viajar_Raramente,131,Vendas,2,3,Marketing,1,1281,3,Fêmea,86,3,2,Executivo de vendas,1,Solteiro,4538,6039,0,S,Sim,12,3,4,80,0,4,3,3,3,2,0,2
51,Não,Viajar_Frequentemente,237,Vendas,9,3,Ciências da Vida,1,1282,4,Macho,83,3,5,Gerente,2,Divorciado,19847,19196,4,S,Sim,24,4,1,80,1,31,5,2,29,10,11,10
59,Não,Viajar_Raramente,1429,Pesquisa e Desenvolvimento,18,4,Médico,1,1283,4,Macho,67,3,3,Diretor de Manufatura,4,Solteiro,10512,20002,6,S,Não,12,3,4,80,0,25,6,2,9,7,5,4
34,Não,Viajar_Frequentemente,135,Pesquisa e Desenvolvimento,19,3,Médico,1,1285,3,Fêmea,46,3,2,Técnico de Laboratório,2,Divorciado,4444,22534,4,S,Não,13,3,3,80,2,15,2,4,11,8,5,10
28,Não,Viajar_Frequentemente,791,Pesquisa e Desenvolvimento,1,4,Médico,1,1286,4,Macho,44,3,1,Técnico de Laboratório,3,Solteiro,2154,6842,0,S,Sim,11,3,3,80,0,5,2,2,4,2,0,2
44,Não,Viajar_Raramente,1199,Pesquisa e Desenvolvimento,4,2,Ciências da Vida,1,1288,3,Macho,92,4,5,Gerente,1,Divorciado,19190,17477,1,S,Não,14,3,4,80,2,26,4,2,25,9,14,13
34,Não,Viajar_Frequentemente,648,Recursos Humanos,11,3,Ciências da Vida,1,1289,3,Macho,56,2,2,Recursos Humanos,2,Casado,4490,21833,4,S,Não,11,3,4,80,2,14,5,4,10,9,1,8
35,Não,Viajar_Raramente,735,Pesquisa e Desenvolvimento,6,1,Ciências da Vida,1,1291,3,Macho,66,3,1,Cientista Pesquisador,3,Casado,3506,6020,0,S,Sim,14,3,4,80,0,4,3,3,3,2,2,2
42,Não,Viajar_Raramente,603,Pesquisa e Desenvolvimento,7,4,Médico,1,1292,2,Fêmea,78,4,2,Cientista Pesquisador,2,Casado,2372,5628,6,S,Sim,16,3,4,80,0,18,2,3,1,0,0,0
43,Não,Viajar_Raramente,531,Vendas,4,4,Marketing,1,1293,4,Fêmea,56,2,3,Executivo de vendas,4,Solteiro,10231,20364,3,S,Não,14,3,4,80,0,23,3,4,21,7,15,17
36,Não,Viajar_Raramente,429,Pesquisa e Desenvolvimento,2,4,Ciências da Vida,1,1294,3,Fêmea,53,3,2,Diretor de Manufatura,2,Solteiro,5410,2323,9,S,Sim,11,3,4,80,0,18,2,3,16,14,5,12
44,Sim,Viajar_Raramente,621,Pesquisa e Desenvolvimento,15,3,Médico,1,1295,1,Fêmea,73,3,3,Representante de saúde,4,Casado,7978,14075,1,S,Não,11,3,4,80,1,10,2,3,10,7,0,5
28,Não,Viajar_Frequentemente,193,Pesquisa e Desenvolvimento,2,3,Ciências da Vida,1,1296,4,Macho,52,2,1,Técnico de Laboratório,4,Casado,3867,14222,1,S,Sim,12,3,2,80,1,2,2,3,2,2,2,2
51,Não,Viajar_Frequentemente,968,Pesquisa e Desenvolvimento,6,2,Médico,1,1297,2,Fêmea,40,2,1,Técnico de Laboratório,3,Solteiro,2838,4257,0,S,Não,14,3,2,80,0,8,6,2,7,0,7,7
30,Não,Não viagem,879,Pesquisa e Desenvolvimento,9,2,Médico,1,1298,3,Fêmea,72,3,2,Diretor de Manufatura,3,Solteiro,4695,12858,7,S,Sim,18,3,3,80,0,10,3,3,8,4,1,7
29,Sim,Viajar_Raramente,806,Pesquisa e Desenvolvimento,7,3,Grau Técnico,1,1299,2,Fêmea,39,3,1,Técnico de Laboratório,3,Divorciado,3339,17285,3,S,Sim,13,3,1,80,2,10,2,3,7,7,7,7
28,Não,Viajar_Raramente,640,Pesquisa e Desenvolvimento,1,3,Grau Técnico,1,1301,4,Macho,84,3,1,Cientista Pesquisador,1,Solteiro,2080,4732,2,S,Não,11,3,2,80,0,5,2,2,3,2,1,2
25,Não,Viajar_Raramente,266,Pesquisa e Desenvolvimento,1,3,Médico,1,1303,4,Fêmea,40,3,1,Cientista Pesquisador,2,Solteiro,2096,18830,1,S,Não,18,3,4,80,0,2,3,2,2,2,2,1
32,Não,Viajar_Raramente,604,Vendas,8,3,Médico,1,1304,3,Macho,56,4,2,Executivo de vendas,4,Casado,6209,11693,1,S,Não,15,3,3,80,2,10,4,4,10,7,0,8
45,Não,Viajar_Frequentemente,364,Pesquisa e Desenvolvimento,25,3,Médico,1,1306,2,Fêmea,83,3,5,Gerente,2,Solteiro,18061,13035,3,S,Não,22,4,3,80,0,22,4,3,0,0,0,0
39,Não,Viajar_Raramente,412,Pesquisa e Desenvolvimento,13,4,Médico,1,1307,3,Fêmea,94,2,4,Gerente,2,Divorciado,17123,17334,6,S,Sim,13,3,4,80,2,21,4,3,19,9,15,2
58,Não,Viajar_Raramente,848,Pesquisa e Desenvolvimento,23,4,Ciências da Vida,1,1308,1,Macho,88,3,1,Cientista Pesquisador,3,Divorciado,2372,26076,1,S,Não,12,3,4,80,2,2,3,3,2,2,2,2
32,Sim,Viajar_Raramente,1089,Pesquisa e Desenvolvimento,7,2,Ciências da Vida,1,1309,4,Macho,79,3,2,Técnico de Laboratório,3,Casado,4883,22845,1,S,Não,18,3,1,80,1,10,3,3,10,4,1,1
39,Sim,Viajar_Raramente,360,Pesquisa e Desenvolvimento,23,3,Médico,1,1310,3,Macho,93,3,1,Cientista Pesquisador,1,Solteiro,3904,22154,0,S,Não,13,3,1,80,0,6,2,3,5,2,0,3
30,Não,Viajar_Raramente,1138,Pesquisa e Desenvolvimento,6,3,Grau Técnico,1,1311,1,Fêmea,48,2,2,Técnico de Laboratório,4,Casado,4627,23631,0,S,Não,12,3,1,80,1,10,6,3,9,2,6,7
36,Não,Viajar_Raramente,325,Pesquisa e Desenvolvimento,10,4,Grau Técnico,1,1312,4,Fêmea,63,3,3,Representante de saúde,3,Casado,7094,5747,3,S,Não,12,3,1,80,0,10,0,3,7,7,1,7
46,Não,Viajar_Raramente,991,Recursos Humanos,1,2,Ciências da Vida,1,1314,4,Fêmea,44,3,1,Recursos Humanos,1,Solteiro,3423,22957,6,S,Não,12,3,3,80,0,10,3,4,7,6,5,7
28,Não,Não viagem,1476,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1315,3,Fêmea,55,1,2,Técnico de Laboratório,4,Casado,6674,16392,0,S,Não,11,3,1,80,3,10,6,3,9,8,7,5
50,Não,Viajar_Raramente,1322,Pesquisa e Desenvolvimento,28,3,Ciências da Vida,1,1317,4,Fêmea,43,3,4,Diretor de Pesquisa,1,Casado,16880,22422,4,S,Sim,11,3,2,80,0,25,2,3,3,2,1,2
40,Sim,Viajar_Raramente,299,Vendas,25,4,Marketing,1,1318,4,Macho,57,2,3,Executivo de vendas,2,Solteiro,9094,17235,2,S,Sim,12,3,3,80,0,9,2,3,5,4,1,0
52,Sim,Viajar_Raramente,1030,Vendas,5,3,Ciências da Vida,1,1319,2,Macho,64,3,3,Executivo de vendas,2,Solteiro,8446,21534,9,S,Sim,19,3,3,80,0,10,2,2,8,7,7,7
30,Não,Viajar_Raramente,634,Pesquisa e Desenvolvimento,17,4,Médico,1,1321,2,Fêmea,95,3,3,Gerente,1,Casado,11916,25927,1,S,Sim,23,4,4,80,2,9,2,3,9,1,0,8
39,Não,Viajar_Raramente,524,Pesquisa e Desenvolvimento,18,2,Ciências da Vida,1,1322,1,Macho,32,3,2,Diretor de Manufatura,3,Solteiro,4534,13352,0,S,Não,11,3,1,80,0,9,6,3,8,7,1,7
31,Não,Não viagem,587,Vendas,2,4,Ciências da Vida,1,1324,4,Fêmea,57,3,3,Executivo de vendas,3,Divorciado,9852,8935,1,S,Sim,19,3,1,80,1,10,5,2,10,8,9,6
41,Não,Não viagem,256,Vendas,10,2,Médico,1,1329,3,Macho,40,1,2,Executivo de vendas,2,Solteiro,6151,22074,1,S,Não,13,3,1,80,0,19,4,3,19,2,11,9
31,Sim,Viajar_Frequentemente,1060,Vendas,1,3,Ciências da Vida,1,1331,4,Fêmea,54,3,1,Representante de vendas,2,Solteiro,2302,8319,1,S,Sim,11,3,1,80,0,3,2,4,3,2,2,2
44,Sim,Viajar_Raramente,935,Pesquisa e Desenvolvimento,3,3,Ciências da Vida,1,1333,1,Macho,89,3,1,Técnico de Laboratório,1,Casado,2362,14669,4,S,Não,12,3,3,80,0,10,4,4,3,2,1,2
42,Não,Não viagem,495,Pesquisa e Desenvolvimento,2,1,Ciências da Vida,1,1334,3,Macho,37,3,4,Gerente,3,Casado,17861,26582,0,S,Sim,13,3,4,80,0,21,3,2,20,8,2,10
